id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
13982,,,,,,,,,,,,81,96,88
13983,,,,,,,,,,,,58,66,75
13984,,,,,,,,,,,,50,67,72
13985,,,,,,,,,,,,75,80,78
13986,,,,,,,,,,,,72,76,79
13987,,,,,,,,,,,,56,65,67
13988,,,,,,,,,,,,66,68,77
13989,,,,,,,,,,,,68,59,57
13990,,,,,,,,,,,,71,67,59
13991,,,,,,,,,,,,71,67,69
13992,,,,,,,,,,,,56,73,74
13993,,,,,,,,,,,,54,63,64
13994,,,,,,,,,,,,73,81,79
13995,,,,,,,,,,,,71,72,69
13996,,,,,,,,,,,,74,71,69
13997,,,,,,,,,,,,65,66,70
13998,,,,,,,,,,,,68,74,74
13999,,,,,,,,,,,,68,70,71
14000,,,,,,,,,,,,75,86,92
14001,,,,,,,,,,,,46,55,55
14002,,,,,,,,,,,,88,93,91
14003,,,,,,,,,,,,85,90,86
14004,,,,,,,,,,,,64,76,70
14005,,,,,,,,,,,,48,70,70
14006,,,,,,,,,,,,88,85,79
14007,,,,,,,,,,,,78,93,89
14008,,,,,,,,,,,,69,65,70
14009,,,,,,,,,,,,78,78,71
14010,,,,,,,,,,,,81,68,75
14011,,,,,,,,,,,,65,80,71
14012,,,,,,,,,,,,78,93,94
14013,,,,,,,,,,,,61,49,50
14014,,,,,,,,,,,,60,50,51
14015,,,,,,,,,,,,62,80,77
14016,,,,,,,,,,,,68,66,59
14017,,,,,,,,,,,,51,61,59
14018,,,,,,,,,,,,29,41,38
14019,,,,,,,,,,,,47,46,40
14020,,,,,,,,,,,,37,45,45
14021,,,,,,,,,,,,54,54,52
14022,,,,,,,,,,,,39,52,55
14023,,,,,,,,,,,,76,79,83
14024,,,,,,,,,,,,57,81,82
14025,,,,,,,,,,,,61,68,64
14026,,,,,,,,,,,,43,50,56
14027,,,,,,,,,,,,58,39,36
14028,,,,,,,,,,,,64,54,57
14029,,,,,,,,,,,,67,71,74
14030,,,,,,,,,,,,91,80,88
14031,,,,,,,,,,,,74,62,59
14032,,,,,,,,,,,,56,58,54
14033,,,,,,,,,,,,36,31,27
14034,,,,,,,,,,,,61,69,75
14035,,,,,,,,,,,,66,66,64
14036,,,,,,,,,,,,65,68,75
14037,,,,,,,,,,,,76,95,86
14038,,,,,,,,,,,,72,76,82
14039,,,,,,,,,,,,52,49,55
14040,,,,,,,,,,,,74,74,77
14041,,,,,,,,,,,,78,69,69
14042,,,,,,,,,,,,84,86,85
14043,,,,,,,,,,,,80,78,79
14044,,,,,,,,,,,,74,67,64
14045,,,,,,,,,,,,49,63,62
14046,,,,,,,,,,,,69,71,63
14047,,,,,,,,,,,,61,70,68
14048,,,,,,,,,,,,96,79,82
14049,,,,,,,,,,,,60,76,71
14050,,,,,,,,,,,,74,74,74
14051,,,,,,,,,,,,63,67,66
14052,,,,,,,,,,,,53,61,64
14053,,,,,,,,,,,,75,68,67
14054,,,,,,,,,,,,75,71,70
14055,,,,,,,,,,,,94,95,89
14056,,,,,,,,,,,,85,75,74
14057,,,,,,,,,,,,82,72,65
14058,,,,,,,,,,,,82,96,94
14059,,,,,,,,,,,,71,78,85
14060,,,,,,,,,,,,69,68,73
14061,,,,,,,,,,,,41,58,54
14062,,,,,,,,,,,,72,66,64
14063,,,,,,,,,,,,38,39,45
14064,,,,,,,,,,,,52,47,45
14065,,,,,,,,,,,,75,69,69
14066,,,,,,,,,,,,33,47,44
14067,,,,,,,,,,,,95,86,82
14068,,,,,,,,,,,,79,76,76
14069,,,,,,,,,,,,64,66,63
14070,,,,,,,,,,,,74,78,77
14071,,,,,,,,,,,,55,50,55
14072,,,,,,,,,,,,76,84,88
14073,,,,,,,,,,,,69,68,68
14074,,,,,,,,,,,,81,74,70
14075,,,,,,,,,,,,95,97,94
14076,,,,,,,,,,,,80,81,78
14077,,,,,,,,,,,,42,47,59
14078,,,,,,,,,,,,49,57,54
14079,,,,,,,,,,,,69,56,60
14080,,,,,,,,,,,,83,95,95
14081,,,,,,,,,,,,54,65,67
14082,,,,,,,,,,,,54,81,84
14083,,,,,,,,,,,,50,46,43
14084,,,,,,,,,,,,77,69,69
14085,,,,,,,,,,,,91,85,93
14086,,,,,,,,,,,,73,72,83
14087,,,,,,,,,,,,66,69,67
14088,,,,,,,,,,,,75,69,71
14089,,,,,,,,,,,,70,83,84
14090,,,,,,,,,,,,81,80,74
14091,,,,,,,,,,,,78,87,91
14092,,,,,,,,,,,,94,88,97
14093,,,,,,,,,,,,84,87,81
14094,,,,,,,,,,,,74,70,69
14095,,,,,,,,,,,,60,70,67
14096,,,,,,,,,,,,86,91,89
14097,,,,,,,,,,,,55,62,52
14098,,,,,,,,,,,,69,78,75
14099,,,,,,,,,,,,67,69,74
14100,,,,,,,,,,,,56,52,44
14101,,,,,,,,,,,,77,76,81
14102,,,,,,,,,,,,78,80,73
14103,,,,,,,,,,,,81,82,74
14104,,,,,,,,,,,,68,67,69
14105,,,,,,,,,,,,57,52,52
14106,,,,,,,,,,,,65,51,52
14107,,,,,,,,,,,,88,87,89
14108,,,,,,,,,,,,59,62,62
14109,,,,,,,,,,,,67,68,66
14110,,,,,,,,,,,,65,61,59
14111,,,,,,,,,,,,58,63,61
14112,,,,,,,,,,,,83,94,87
14113,,,,,,,,,,,,72,77,80
14114,,,,,,,,,,,,78,76,72
14115,,,,,,,,,,,,58,82,73
14116,,,,,,,,,,,,87,92,91
14117,,,,,,,,,,,,67,66,58
14118,,,,,,,,,,,,53,49,46
14119,,,,,,,,,,,,63,83,81
14120,,,,,,,,,,,,46,56,55
14121,,,,,,,,,,,,62,64,61
14122,,,,,,,,,,,,46,40,38
14123,,,,,,,,,,,,71,68,63
14124,,,,,,,,,,,,43,61,62
14125,,,,,,,,,,,,80,83,89
14126,,,,,,,,,,,,59,54,48
14127,,,,,,,,,,,,64,64,74
14128,,,,,,,,,,,,62,59,63
14129,,,,,,,,,,,,67,74,78
14130,,,,,,,,,,,,93,86,82
14131,,,,,,,,,,,,80,77,77
14132,,,,,,,,,,,,61,68,67
14133,,,,,,,,,,,,77,64,61
14134,,,,,,,,,,,,83,71,67
14135,,,,,,,,,,,,98,98,100
14136,,,,,,,,,,,,63,73,77
14137,,,,,,,,,,,,61,60,57
14138,,,,,,,,,,,,80,78,72
14139,,,,,,,,,,,,98,88,93
14140,,,,,,,,,,,,73,69,68
14141,,,,,,,,,,,,93,87,82
14142,,,,,,,,,,,,88,92,82
14143,,,,,,,,,,,,60,65,67
14144,,,,,,,,,,,,82,89,76
14145,,,,,,,,,,,,61,72,71
14146,,,,,,,,,,,,46,62,55
14147,,,,,,,,,,,,53,47,41
14148,,,,,,,,,,,,73,69,74
14149,,,,,,,,,,,,89,71,69
14150,,,,,,,,,,,,64,61,59
14151,,,,,,,,,,,,59,63,58
14152,,,,,,,,,,,,81,87,80
14153,,,,,,,,,,,,72,60,55
14154,,,,,,,,,,,,51,55,58
14155,,,,,,,,,,,,58,72,70
14156,,,,,,,,,,,,64,75,74
14157,,,,,,,,,,,,69,88,90
14158,,,,,,,,,,,,69,66,66
14159,,,,,,,,,,,,59,58,58
14160,,,,,,,,,,,,53,66,57
14161,,,,,,,,,,,,78,83,86
14162,,,,,,,,,,,,70,64,61
14163,,,,,,,,,,,,72,69,62
14164,,,,,,,,,,,,73,68,72
14165,,,,,,,,,,,,52,82,80
14166,,,,,,,,,,,,76,69,74
14167,,,,,,,,,,,,69,78,73
14168,,,,,,,,,,,,48,54,59
14169,,,,,,,,,,,,73,80,83
14170,,,,,,,,,,,,51,44,42
14171,,,,,,,,,,,,39,43,53
14172,,,,,,,,,,,,48,50,43
14173,,,,,,,,,,,,51,44,45
14174,,,,,,,,,,,,87,89,90
14175,,,,,,,,,,,,86,87,85
14176,,,,,,,,,,,,52,54,53
14177,,,,,,,,,,,,70,78,77
14178,,,,,,,,,,,,74,67,61
14179,,,,,,,,,,,,71,63,63
14180,,,,,,,,,,,,64,72,68
14181,,,,,,,,,,,,62,65,70
14182,,,,,,,,,,,,85,71,72
14183,,,,,,,,,,,,89,79,82
14184,,,,,,,,,,,,84,71,75
14185,,,,,,,,,,,,84,96,95
14186,,,,,,,,,,,,75,66,61
14187,,,,,,,,,,,,72,65,61
14188,,,,,,,,,,,,65,66,65
14189,,,,,,,,,,,,77,84,81
14190,,,,,,,,,,,,84,75,63
14191,,,,,,,,,,,,47,52,43
14192,,,,,,,,,,,,48,62,62
14193,,,,,,,,,,,,77,83,83
14194,,,,,,,,,,,,68,76,76
14195,,,,,,,,,,,,84,78,75
14196,,,,,,,,,,,,59,64,70
14197,,,,,,,,,,,,100,87,90
14198,,,,,,,,,,,,47,59,54
14199,,,,,,,,,,,,35,52,46
14200,,,,,,,,,,,,74,73,75
14201,,,,,,,,,,,,69,60,62
14202,,,,,,,,,,,,56,55,54
14203,,,,,,,,,,,,77,85,90
14204,,,,,,,,,,,,41,40,34
14205,,,,,,,,,,,,42,44,42
14206,,,,,,,,,,,,59,66,66
14207,,,,,,,,,,,,57,62,60
14208,,,,,,,,,,,,65,54,54
14209,,,,,,,,,,,,67,69,68
14210,,,,,,,,,,,,97,97,98
14211,,,,,,,,,,,,62,60,65
14212,,,,,,,,,,,,81,76,69
14213,,,,,,,,,,,,50,57,61
14214,,,,,,,,,,,,49,70,64
14215,,,,,,,,,,,,65,59,57
14216,,,,,,,,,,,,94,93,100
14217,,,,,,,,,,,,71,64,62
14218,,,,,,,,,,,,66,86,81
14219,,,,,,,,,,,,50,57,56
14220,,,,,,,,,,,,68,57,61
14221,,,,,,,,,,,,54,59,55
14222,,,,,,,,,,,,69,47,51
14223,,,,,,,,,,,,81,76,66
14224,,,,,,,,,,,,70,83,85
14225,,,,,,,,,,,,77,70,66
14226,,,,,,,,,,,,88,81,79
14227,,,,,,,,,,,,87,85,71
14228,,,,,,,,,,,,52,45,51
14229,,,,,,,,,,,,77,85,88
14230,,,,,,,,,,,,73,71,69
14231,,,,,,,,,,,,50,49,50
14232,,,,,,,,,,,,90,88,82
14233,,,,,,,,,,,,81,60,64
14234,,,,,,,,,,,,46,60,59
14235,,,,,,,,,,,,73,69,66
14236,,,,,,,,,,,,84,90,89
14237,,,,,,,,,,,,79,72,76
14238,,,,,,,,,,,,59,57,60
14239,,,,,,,,,,,,60,76,78
14240,,,,,,,,,,,,73,82,73
14241,,,,,,,,,,,,51,65,60
14242,,,,,,,,,,,,85,78,83
14243,,,,,,,,,,,,43,48,50
14244,,,,,,,,,,,,81,78,68
14245,,,,,,,,,,,,78,74,73
14246,,,,,,,,,,,,53,56,49
14247,,,,,,,,,,,,84,82,79
14248,,,,,,,,,,,,47,61,73
14249,,,,,,,,,,,,45,43,37
14250,,,,,,,,,,,,79,99,96
14251,,,,,,,,,,,,49,59,60
14252,,,,,,,,,,,,52,57,52
14253,,,,,,,,,,,,56,55,42
14254,,,,,,,,,,,,48,58,64
14255,,,,,,,,,,,,79,89,89
14256,,,,,,,,,,,,59,59,50
14257,,,,,,,,,,,,66,77,78
14258,,,,,,,,,,,,59,71,67
14259,,,,,,,,,,,,66,72,73
14260,,,,,,,,,,,,80,69,60
14261,,,,,,,,,,,,75,71,69
14262,,,,,,,,,,,,49,50,36
14263,,,,,,,,,,,,68,87,88
14264,,,,,,,,,,,,34,52,49
14265,,,,,,,,,,,,68,77,79
14266,,,,,,,,,,,,60,77,73
14267,,,,,,,,,,,,74,75,75
14268,,,,,,,,,,,,81,81,75
14269,,,,,,,,,,,,75,69,72
14270,,,,,,,,,,,,81,60,62
14271,,,,,,,,,,,,67,59,61
14272,,,,,,,,,,,,71,83,88
14273,,,,,,,,,,,,57,60,58
14274,,,,,,,,,,,,61,73,66
14275,,,,,,,,,,,,65,68,75
14276,,,,,,,,,,,,59,48,44
14277,,,,,,,,,,,,51,56,53
14278,,,,,,,,,,,,60,78,85
14279,,,,,,,,,,,,75,67,63
14280,,,,,,,,,,,,73,60,58
14281,,,,,,,,,,,,40,40,32
14282,,,,,,,,,,,,54,50,46
14283,,,,,,,,,,,,50,64,59
14284,,,,,,,,,,,,73,61,71
14285,,,,,,,,,,,,74,78,80
14286,,,,,,,,,,,,82,62,65
14287,,,,,,,,,,,,82,89,100
14288,,,,,,,,,,,,63,74,72
14289,,,,,,,,,,,,83,79,81
14290,,,,,,,,,,,,68,65,59
14291,,,,,,,,,,,,30,52,48
14292,,,,,,,,,,,,67,69,65
14293,,,,,,,,,,,,72,83,80
14294,,,,,,,,,,,,47,64,59
14295,,,,,,,,,,,,78,89,84
14296,,,,,,,,,,,,76,88,82
14297,,,,,,,,,,,,66,63,60
14298,,,,,,,,,,,,79,66,68
14299,,,,,,,,,,,,63,71,72
14300,,,,,,,,,,,,58,65,64
14301,,,,,,,,,,,,72,69,75
14302,,,,,,,,,,,,64,60,58
14303,,,,,,,,,,,,36,44,45
14304,,,,,,,,,,,,84,92,94
14305,,,,,,,,,,,,70,78,82
14306,,,,,,,,,,,,47,50,51
14307,,,,,,,,,,,,65,62,60
14308,,,,,,,,,,,,46,56,59
14309,,,,,,,,,,,,63,73,69
14310,,,,,,,,,,,,64,60,59
14311,,,,,,,,,,,,55,69,69
14312,,,,,,,,,,,,76,85,80
14313,,,,,,,,,,,,82,74,74
14314,,,,,,,,,,,,63,52,48
14315,,,,,,,,,,,,72,76,75
14316,,,,,,,,,,,,61,63,68
14317,,,,,,,,,,,,56,62,66
14318,,,,,,,,,,,,61,86,83
14319,,,,,,,,,,,,75,64,65
14320,,,,,,,,,,,,62,76,79
14321,,,,,,,,,,,,72,75,70
14322,,,,,,,,,,,,57,57,55
14323,,,,,,,,,,,,78,77,75
14324,,,,,,,,,,,,85,88,80
14325,,,,,,,,,,,,49,72,65
14326,,,,,,,,,,,,89,99,100
14327,,,,,,,,,,,,71,73,77
14328,,,,,,,,,,,,50,58,56
14329,,,,,,,,,,,,75,79,65
14330,,,,,,,,,,,,75,77,79
14331,,,,,,,,,,,,71,84,88
14332,,,,,,,,,,,,52,58,53
14333,,,,,,,,,,,,79,81,75
14334,,,,,,,,,,,,76,83,73
14335,,,,,,,,,,,,86,89,85
14336,,,,,,,,,,,,43,66,57
14337,,,,,,,,,,,,57,64,56
14338,,,,,,,,,,,,68,77,74
14339,,,,,,,,,,,,52,55,64
14340,,,,,,,,,,,,67,64,52
14341,,,,,,,,,,,,69,62,59
14342,,,,,,,,,,,,62,64,64
14343,,,,,,,,,,,,85,82,80
14344,,,,,,,,,,,,80,89,81
14345,,,,,,,,,,,,82,84,90
14346,,,,,,,,,,,,88,91,90
14347,,,,,,,,,,,,36,49,45
14348,,,,,,,,,,,,68,77,79
14349,,,,,,,,,,,,57,67,70
14350,,,,,,,,,,,,74,67,63
14351,,,,,,,,,,,,89,84,85
14352,,,,,,,,,,,,99,91,94
14353,,,,,,,,,,,,77,85,79
14354,,,,,,,,,,,,70,57,61
14355,,,,,,,,,,,,43,57,47
14356,,,,,,,,,,,,45,54,42
14357,,,,,,,,,,,,68,64,55
14358,,,,,,,,,,,,65,64,67
14359,,,,,,,,,,,,70,66,60
14360,,,,,,,,,,,,90,95,93
14361,,,,,,,,,,,,64,69,65
14362,,,,,,,,,,,,77,83,85
14363,,,,,,,,,,,,67,61,64
14364,,,,,,,,,,,,77,75,73
14365,,,,,,,,,,,,41,47,48
14366,,,,,,,,,,,,84,83,81
14367,,,,,,,,,,,,86,83,92
14368,,,,,,,,,,,,75,63,62
14369,,,,,,,,,,,,79,72,73
14370,,,,,,,,,,,,60,81,80
14371,,,,,,,,,,,,19,35,36
14372,,,,,,,,,,,,71,77,74
14373,,,,,,,,,,,,78,85,85
14374,,,,,,,,,,,,91,90,100
14375,,,,,,,,,,,,71,72,77
14376,,,,,,,,,,,,61,56,56
14377,,,,,,,,,,,,62,59,59
14378,,,,,,,,,,,,82,70,67
14379,,,,,,,,,,,,60,67,67
14380,,,,,,,,,,,,49,54,48
14381,,,,,,,,,,,,56,68,67
14382,,,,,,,,,,,,72,78,77
14383,,,,,,,,,,,,79,89,90
14384,,,,,,,,,,,,71,83,88
14385,,,,,,,,,,,,86,88,86
14386,,,,,,,,,,,,57,68,73
14387,,,,,,,,,,,,88,85,92
14388,,,,,,,,,,,,72,73,66
14389,,,,,,,,,,,,53,60,60
14390,,,,,,,,,,,,62,68,73
14391,,,,,,,,,,,,46,58,64
14392,,,,,,,,,,,,53,65,65
14393,,,,,,,,,,,,44,51,50
14394,,,,,,,,,,,,50,42,43
14395,,,,,,,,,,,,67,61,58
14396,,,,,,,,,,,,76,82,85
14397,,,,,,,,,,,,71,69,65
14398,,,,,,,,,,,,84,68,74
14399,,,,,,,,,,,,52,71,77
14400,,,,,,,,,,,,83,92,89
14401,,,,,,,,,,,,57,61,70
14402,,,,,,,,,,,,58,57,61
14403,,,,,,,,,,,,85,77,80
14404,,,,,,,,,,,,61,43,48
14405,,,,,,,,,,,,100,90,93
14406,,,,,,,,,,,,50,61,63
14407,,,,,,,,,,,,78,75,72
14408,,,,,,,,,,,,90,90,88
14409,,,,,,,,,,,,72,81,85
14410,,,,,,,,,,,,87,84,79
14411,,,,,,,,,,,,52,48,42
14412,,,,,,,,,,,,42,39,33
14413,,,,,,,,,,,,54,66,67
14414,,,,,,,,,,,,50,64,66
14415,,,,,,,,,,,,81,79,79
14416,,,,,,,,,,,,75,54,48
14417,,,,,,,,,,,,59,75,75
14418,,,,,,,,,,,,93,100,100
14419,,,,,,,,,,,,82,96,91
14420,,,,,,,,,,,,69,68,67
14421,,,,,,,,,,,,75,70,76
14422,,,,,,,,,,,,84,70,69
14423,,,,,,,,,,,,46,54,60
14424,,,,,,,,,,,,87,93,97
14425,,,,,,,,,,,,53,63,65
14426,,,,,,,,,,,,58,63,53
14427,,,,,,,,,,,,100,91,95
14428,,,,,,,,,,,,90,100,94
14429,,,,,,,,,,,,77,91,91
14430,,,,,,,,,,,,46,52,47
14431,,,,,,,,,,,,78,70,72
14432,,,,,,,,,,,,48,53,51
14433,,,,,,,,,,,,72,85,78
14434,,,,,,,,,,,,54,57,57
14435,,,,,,,,,,,,74,62,60
14436,,,,,,,,,,,,65,51,49
14437,,,,,,,,,,,,80,74,79
14438,,,,,,,,,,,,33,53,48
14439,,,,,,,,,,,,65,58,50
14440,,,,,,,,,,,,60,76,73
14441,,,,,,,,,,,,33,48,42
14442,,,,,,,,,,,,67,84,77
14443,,,,,,,,,,,,81,96,93
14444,,,,,,,,,,,,71,67,73
14445,,,,,,,,,,,,70,76,75
14446,,,,,,,,,,,,56,46,47
14447,,,,,,,,,,,,85,73,74
14448,,,,,,,,,,,,72,74,75
14449,,,,,,,,,,,,72,82,76
14450,,,,,,,,,,,,65,73,69
14451,,,,,,,,,,,,71,71,69
14452,,,,,,,,,,,,61,72,72
14453,,,,,,,,,,,,81,87,81
14454,,,,,,,,,,,,64,72,74
14455,,,,,,,,,,,,70,71,73
14456,,,,,,,,,,,,66,70,67
14457,,,,,,,,,,,,73,71,60
14458,,,,,,,,,,,,91,88,85
14459,,,,,,,,,,,,70,66,59
14460,,,,,,,,,,,,74,70,66
14461,,,,,,,,,,,,82,79,77
14462,,,,,,,,,,,,51,59,52
14463,,,,,,,,,,,,77,91,93
14464,,,,,,,,,,,,59,57,53
14465,,,,,,,,,,,,81,87,87
14466,,,,,,,,,,,,64,62,55
14467,,,,,,,,,,,,68,71,76
14468,,,,,,,,,,,,92,93,87
14469,,,,,,,,,,,,64,74,77
14470,,,,,,,,,,,,76,73,67
14471,,,,,,,,,,,,80,88,86
14472,,,,,,,,,,,,62,69,71
14473,,,,,,,,,,,,71,67,57
14474,,,,,,,,,,,,81,77,81
14475,,,,,,,,,,,,75,59,60
14476,,,,,,,,,,,,68,77,65
14477,,,,,,,,,,,,68,55,58
14478,,,,,,,,,,,,74,87,81
14479,,,,,,,,,,,,62,77,68
14480,,,,,,,,,,,,76,78,76
14481,,,,,,,,,,,,77,77,70
14482,,,,,,,,,,,,47,47,40
14483,,,,,,,,,,,,47,50,43
14484,,,,,,,,,,,,66,86,87
14485,,,,,,,,,,,,63,63,54
14486,,,,,,,,,,,,74,57,56
14487,,,,,,,,,,,,83,74,77
14488,,,,,,,,,,,,48,55,50
14489,,,,,,,,,,,,46,56,57
14490,,,,,,,,,,,,53,40,36
14491,,,,,,,,,,,,84,93,95
14492,,,,,,,,,,,,64,82,83
14493,,,,,,,,,,,,61,71,67
14494,,,,,,,,,,,,51,54,52
14495,,,,,,,,,,,,66,62,69
14496,,,,,,,,,,,,66,70,61
14497,,,,,,,,,,,,39,53,44
14498,,,,,,,,,,,,73,65,61
14499,,,,,,,,,,,,85,75,77
14500,,,,,,,,,,,,66,69,70
14501,,,,,,,,,,,,68,71,69
14502,,,,,,,,,,,,50,71,74
14503,,,,,,,,,,,,25,45,47
14504,,,,,,,,,,,,86,81,81
14505,,,,,,,,,,,,78,72,75
14506,,,,,,,,,,,,95,97,100
14507,,,,,,,,,,,,56,47,43
14508,,,,,,,,,,,,68,80,77
14509,,,,,,,,,,,,70,84,86
14510,,,,,,,,,,,,56,63,49
14511,,,,,,,,,,,,69,63,53
14512,,,,,,,,,,,,66,58,63
14513,,,,,,,,,,,,82,78,80
14514,,,,,,,,,,,,70,59,60
14515,,,,,,,,,,,,43,45,36
14516,,,,,,,,,,,,52,68,61
14517,,,,,,,,,,,,75,70,67
14518,,,,,,,,,,,,77,68,62
14519,,,,,,,,,,,,56,57,56
14520,,,,,,,,,,,,53,76,77
14521,,,,,,,,,,,,50,43,52
14522,,,,,,,,,,,,29,31,29
14523,,,,,,,,,,,,71,78,78
14524,,,,,,,,,,,,63,65,51
14525,,,,,,,,,,,,74,88,98
14526,,,,,,,,,,,,67,68,61
14527,,,,,,,,,,,,60,54,52
14528,,,,,,,,,,,,72,74,79
14529,,,,,,,,,,,,76,78,76
14530,,,,,,,,,,,,98,91,95
14531,,,,,,,,,,,,82,87,78
14532,,,,,,,,,,,,69,76,78
14533,,,,,,,,,,,,50,55,48
14534,,,,,,,,,,,,63,58,60
14535,,,,,,,,,,,,40,45,47
14536,,,,,,,,,,,,74,76,70
14537,,,,,,,,,,,,63,82,82
14538,,,,,,,,,,,,74,91,88
14539,,,,,,,,,,,,48,37,37
14540,,,,,,,,,,,,53,54,47
14541,,,,,,,,,,,,98,92,92
14542,,,,,,,,,,,,78,69,68
14543,,,,,,,,,,,,97,90,97
14544,,,,,,,,,,,,70,81,80
14545,,,,,,,,,,,,70,73,74
14546,,,,,,,,,,,,51,53,66
14547,,,,,,,,,,,,60,56,55
14548,,,,,,,,,,,,81,95,95
14549,,,,,,,,,,,,56,70,76
14550,,,,,,,,,,,,73,61,61
14551,,,,,,,,,,,,33,35,32
14552,,,,,,,,,,,,70,75,70
14553,,,,,,,,,,,,63,56,59
14554,,,,,,,,,,,,44,54,49
14555,,,,,,,,,,,,44,51,48
14556,,,,,,,,,,,,68,75,75
14557,,,,,,,,,,,,44,52,56
14558,,,,,,,,,,,,32,33,32
14559,,,,,,,,,,,,73,80,71
14560,,,,,,,,,,,,91,90,85
14561,,,,,,,,,,,,98,84,81
14562,,,,,,,,,,,,60,73,75
14563,,,,,,,,,,,,41,59,52
14564,,,,,,,,,,,,78,86,85
14565,,,,,,,,,,,,71,87,87
14566,,,,,,,,,,,,64,64,61
14567,,,,,,,,,,,,91,98,100
14568,,,,,,,,,,,,70,66,66
14569,,,,,,,,,,,,63,59,50
14570,,,,,,,,,,,,89,87,90
14571,,,,,,,,,,,,77,96,93
14572,,,,,,,,,,,,67,84,83
14573,,,,,,,,,,,,74,66,71
14574,,,,,,,,,,,,89,100,100
14575,,,,,,,,,,,,76,71,68
14576,,,,,,,,,,,,62,62,62
14577,,,,,,,,,,,,64,69,66
14578,,,,,,,,,,,,90,80,83
14579,,,,,,,,,,,,75,67,65
14580,,,,,,,,,,,,22,23,21
14581,,,,,,,,,,,,36,23,29
14582,,,,,,,,,,,,28,39,42
14583,,,,,,,,,,,,72,75,75
14584,,,,,,,,,,,,74,85,90
14585,,,,,,,,,,,,64,66,67
14586,,,,,,,,,,,,62,78,74
14587,,,,,,,,,,,,43,48,40
14588,,,,,,,,,,,,70,75,78
14589,,,,,,,,,,,,84,88,85
14590,,,,,,,,,,,,63,71,72
14591,,,,,,,,,,,,75,80,79
14592,,,,,,,,,,,,57,72,64
14593,,,,,,,,,,,,33,45,36
14594,,,,,,,,,,,,55,56,59
14595,,,,,,,,,,,,63,77,79
14596,,,,,,,,,,,,94,100,100
14597,,,,,,,,,,,,62,71,69
14598,,,,,,,,,,,,51,48,46
14599,,,,,,,,,,,,54,65,67
14600,,,,,,,,,,,,77,95,89
14601,,,,,,,,,,,,62,51,54
14602,,,,,,,,,,,,75,77,71
14603,,,,,,,,,,,,83,93,84
14604,,,,,,,,,,,,83,81,69
14605,,,,,,,,,,,,72,67,67
14606,,,,,,,,,,,,50,54,53
14607,,,,,,,,,,,,22,19,24
14608,,,,,,,,,,,,74,71,66
14609,,,,,,,,,,,,32,40,42
14610,,,,,,,,,,,,67,71,58
14611,,,,,,,,,,,,63,62,59
14612,,,,,,,,,,,,87,100,100
14613,,,,,,,,,,,,55,63,66
14614,,,,,,,,,,,,61,79,77
14615,,,,,,,,,,,,93,88,89
14616,,,,,,,,,,,,47,46,42
14617,,,,,,,,,,,,63,79,78
14618,,,,,,,,,,,,67,72,75
14619,,,,,,,,,,,,54,59,58
14620,,,,,,,,,,,,82,86,78
14621,,,,,,,,,,,,61,69,73
14622,,,,,,,,,,,,80,78,71
14623,,,,,,,,,,,,75,74,71
14624,,,,,,,,,,,,59,69,68
14625,,,,,,,,,,,,50,54,59
14626,,,,,,,,,,,,60,64,52
14627,,,,,,,,,,,,93,94,97
14628,,,,,,,,,,,,48,45,47
14629,,,,,,,,,,,,81,94,88
14630,,,,,,,,,,,,82,82,84
14631,,,,,,,,,,,,43,45,44
14632,,,,,,,,,,,,99,93,91
14633,,,,,,,,,,,,80,77,77
14634,,,,,,,,,,,,60,71,65
14635,,,,,,,,,,,,47,54,43
14636,,,,,,,,,,,,75,81,80
14637,,,,,,,,,,,,45,49,50
14638,,,,,,,,,,,,61,61,69
14639,,,,,,,,,,,,93,100,97
14640,,,,,,,,,,,,41,56,43
14641,,,,,,,,,,,,74,76,77
14642,,,,,,,,,,,,66,72,62
14643,,,,,,,,,,,,30,46,38
14644,,,,,,,,,,,,84,69,71
14645,,,,,,,,,,,,79,86,82
14646,,,,,,,,,,,,82,86,82
14647,,,,,,,,,,,,72,70,75
14648,,,,,,,,,,,,67,61,66
14649,,,,,,,,,,,,38,37,37
14650,,,,,,,,,,,,65,58,58
14651,,,,,,,,,,,,80,82,76
14652,,,,,,,,,,,,54,73,74
14653,,,,,,,,,,,,89,89,91
14654,,,,,,,,,,,,43,44,41
14655,,,,,,,,,,,,83,85,74
14656,,,,,,,,,,,,75,71,75
14657,,,,,,,,,,,,84,87,82
14658,,,,,,,,,,,,59,58,53
14659,,,,,,,,,,,,100,89,90
14660,,,,,,,,,,,,68,73,79
14661,,,,,,,,,,,,70,75,77
14662,,,,,,,,,,,,67,57,58
14663,,,,,,,,,,,,67,61,64
14664,,,,,,,,,,,,35,46,42
14665,,,,,,,,,,,,76,84,83
14666,,,,,,,,,,,,34,35,30
14667,,,,,,,,,,,,62,64,70
14668,,,,,,,,,,,,48,53,56
14669,,,,,,,,,,,,59,72,68
14670,,,,,,,,,,,,50,53,52
14671,,,,,,,,,,,,58,76,69
14672,,,,,,,,,,,,80,73,73
14673,,,,,,,,,,,,50,57,56
14674,,,,,,,,,,,,78,93,90
14675,,,,,,,,,,,,74,65,68
14676,,,,,,,,,,,,68,82,84
